X,Y,Predicted,Number of 1's,F1,F2,F3,F4,F5,F6,A2,Z2,A1,Z1
"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,0,4,1,0,0,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.28, -5.86, -2.12, -1.93]"
"[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",0,0,4,1,0,0,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-3.6, -3.03, -1.39, -1.21]"
"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",0,0,5,1,0,0,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-8.23, -6.69, -3.26, -2.62]"
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0,0,3,1,0,0,0,0,1,0.0,-42.59,"[7.77, 1.82, 4.9, 2.55]","[7.77, 1.82, 4.9, 2.55]"
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1]",0,0,4,1,0,0,0,0,1,0.0,-19.73,"[3.14, 0.0, 3.02, 1.15]","[3.14, -1.84, 3.02, 1.15]"
"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",0,0,4,1,0,0,0,0,1,0.0,-36.24,"[5.82, 0.99, 3.76, 1.87]","[5.82, 0.99, 3.76, 1.87]"
"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",0,0,5,1,0,0,0,0,1,0.0,-8.37,"[1.2, 0.0, 1.89, 0.47]","[1.2, -2.66, 1.89, 0.47]"
"[1, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0,0,4,1,0,0,0,0,1,0.0,-27.52,"[3.62, 0.05, 2.6, 1.24]","[3.62, 0.05, 2.6, 1.24]"
"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,0,5,1,0,0,0,0,1,0.01,-4.84,"[0.0, 0.0, 0.73, 0.0]","[-1.01, -3.61, 0.73, -0.16]"
"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,0,5,1,0,0,0,0,1,0.0,-16.43,"[1.68, 0.0, 1.47, 0.56]","[1.68, -0.78, 1.47, 0.56]"
"[1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0,0,6,1,0,0,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.95, -4.44, -0.4, -0.85]"
"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,2,1,0,0,0,1,0,0.0,-38.3,"[6.72, 1.51, 4.36, 2.09]","[6.72, 1.51, 4.36, 2.09]"
"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,3,1,0,0,0,1,0,0.0,-13.56,"[2.09, 0.0, 2.49, 0.69]","[2.09, -2.14, 2.49, 0.69]"
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",0,0,3,1,0,0,0,1,0,0.0,-31.95,"[4.77, 0.68, 3.23, 1.41]","[4.77, 0.68, 3.23, 1.41]"
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",0,0,4,1,0,0,0,1,0,0.1,-2.2,"[0.15, 0.0, 1.36, 0.01]","[0.15, -2.97, 1.36, 0.01]"
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,0,3,1,0,0,0,1,0,0.0,-21.63,"[2.57, 0.0, 2.07, 0.78]","[2.57, -0.26, 2.07, 0.78]"
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",0,0,4,1,0,0,0,1,0,0.0,-8.53,"[0.0, 0.0, 0.19, 0.0]","[-2.06, -3.92, 0.19, -0.62]"
"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",0,0,4,1,0,0,0,1,0,0.0,-10.27,"[0.63, 0.0, 0.93, 0.1]","[0.63, -1.09, 0.93, 0.1]"
"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",0,0,5,1,0,0,0,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.0, -4.75, -0.94, -1.31]"
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",0,0,3,1,0,0,0,1,0,0.0,-57.45,"[11.99, 3.76, 7.21, 3.86]","[11.99, 3.76, 7.21, 3.86]"
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",0,0,4,1,0,0,0,1,0,0.0,-45.7,"[7.37, 0.11, 5.34, 2.46]","[7.37, 0.11, 5.34, 2.46]"
"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",0,0,4,1,0,0,0,1,0,0.0,-51.1,"[10.05, 2.94, 6.08, 3.18]","[10.05, 2.94, 6.08, 3.18]"
"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",0,0,5,1,0,0,0,1,0,0.0,-34.99,"[5.42, 0.0, 4.21, 1.78]","[5.42, -0.72, 4.21, 1.78]"
"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",0,0,4,1,0,0,0,1,0,0.0,-42.38,"[7.85, 1.99, 4.92, 2.55]","[7.85, 1.99, 4.92, 2.55]"
"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1]",0,0,5,1,0,0,0,1,0,0.0,-20.53,"[3.22, 0.0, 3.05, 1.15]","[3.22, -1.67, 3.05, 1.15]"
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",0,0,5,1,0,0,0,1,0,0.0,-36.03,"[5.9, 1.16, 3.78, 1.87]","[5.9, 1.16, 3.78, 1.87]"
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0,0,6,1,0,0,0,1,0,0.0,-9.17,"[1.28, 0.0, 1.91, 0.46]","[1.28, -2.5, 1.91, 0.46]"
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,3,1,0,0,0,1,1,0.0,-27.33,"[4.6, 0.22, 2.45, 3.41]","[4.6, 0.22, 2.45, 3.41]"
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,1,4,1,0,0,0,1,1,0.99,4.91,"[0.0, 0.0, 0.58, 2.01]","[-0.03, -3.43, 0.58, 2.01]"
"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",0,0,4,1,0,0,0,1,1,0.0,-17.32,"[2.66, 0.0, 1.32, 2.73]","[2.66, -0.6, 1.32, 2.73]"
"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",0,0,5,1,0,0,0,1,1,0.06,-2.75,"[0.0, 0.0, 0.0, 1.32]","[-1.97, -4.26, -0.55, 1.32]"
"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",0,0,4,1,0,0,0,1,1,0.05,-2.86,"[0.45, 0.0, 0.15, 2.1]","[0.45, -1.55, 0.15, 2.1]"
"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,0,5,1,0,0,0,1,1,0.0,-6.13,"[0.0, 0.0, 0.0, 0.69]","[-4.17, -5.21, -1.72, 0.69]"
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",0,0,5,1,0,0,0,1,1,0.1,-2.25,"[0.0, 0.0, 0.0, 1.42]","[-1.49, -2.38, -0.98, 1.42]"
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0,0,6,1,0,0,0,1,1,0.0,-9.8,"[0.0, 0.0, 0.0, 0.01]","[-6.12, -6.04, -2.85, 0.01]"
"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",0,0,4,1,0,0,0,1,1,0.0,-46.48,"[9.88, 2.47, 5.3, 5.18]","[9.88, 2.47, 5.3, 5.18]"
"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",0,0,5,1,0,0,0,1,1,0.0,-27.58,"[5.25, 0.0, 3.43, 3.78]","[5.25, -1.18, 3.43, 3.78]"
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 0]",0,0,5,1,0,0,0,1,1,0.0,-40.13,"[7.93, 1.65, 4.17, 4.5]","[7.93, 1.65, 4.17, 4.5]"
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0,0,6,1,0,0,0,1,1,0.0,-16.22,"[3.31, 0.0, 2.3, 3.09]","[3.31, -2.01, 2.3, 3.09]"
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",0,0,5,1,0,0,0,1,1,0.0,-31.41,"[5.73, 0.7, 3.01, 3.87]","[5.73, 0.7, 3.01, 3.87]"
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",0,0,6,1,0,0,0,1,1,0.15,-1.75,"[1.1, 0.0, 1.14, 2.46]","[1.1, -2.96, 1.14, 2.46]"
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",0,0,6,1,0,0,0,1,1,0.0,-24.28,"[3.79, 0.0, 1.87, 3.19]","[3.79, -0.13, 1.87, 3.19]"
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0,0,7,1,0,0,0,1,1,0.44,-0.25,"[0.0, 0.0, 0.0, 1.78]","[-0.84, -3.78, 0.0, 1.78]"
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,2,1,0,0,1,0,0,0.07,-2.52,"[0.0, 0.0, 1.07, 0.0]","[-0.68, -1.38, 1.07, -2.35]"
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0,0,3,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.3, -5.04, -0.8, -3.75]"
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",0,0,3,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.62, -2.21, -0.07, -3.03]"
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",0,0,4,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.25, -5.87, -1.94, -4.44]"
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0,0,3,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.82, -3.16, -1.23, -3.66]"
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",0,0,4,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.45, -6.81, -3.1, -5.06]"
"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0,0,4,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.77, -3.99, -2.36, -4.34]"
"[1, 0, 0, 1, 0, 0, 0, 1, 1, 1]",0,0,5,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-11.39, -7.64, -4.23, -5.75]"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0,0,3,1,0,0,1,0,0,0.0,-31.61,"[4.6, 0.87, 3.92, 0.0]","[4.6, 0.87, 3.92, -0.58]"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1,1,4,1,0,0,1,0,0,0.99,4.25,"[0.0, 0.0, 2.05, 0.0]","[-0.03, -2.79, 2.05, -1.98]"
"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",0,0,4,1,0,0,1,0,0,0.0,-21.59,"[2.65, 0.04, 2.79, 0.0]","[2.65, 0.04, 2.79, -1.26]"
"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",0,0,5,1,0,0,1,0,0,0.03,-3.56,"[0.0, 0.0, 0.92, 0.0]","[-1.97, -3.62, 0.92, -2.67]"
"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",0,0,4,1,0,0,1,0,0,0.02,-3.98,"[0.45, 0.0, 1.62, 0.0]","[0.45, -0.91, 1.62, -1.89]"
"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",0,0,5,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.17, -4.56, -0.25, -3.29]"
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]",0,0,5,1,0,0,1,0,0,0.0,-6.48,"[0.0, 0.0, 0.49, 0.0]","[-1.49, -1.74, 0.49, -2.57]"
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0,0,6,1,0,0,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.12, -5.39, -1.38, -3.98]"
"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,3,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.79, -2.67, -0.84, -1.03]"
"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",0,0,4,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.42, -6.33, -2.71, -2.44]"
"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",0,0,4,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.74, -3.5, -1.98, -1.71]"
"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0,0,5,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.36, -7.16, -3.85, -3.12]"
"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",0,0,4,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.94, -4.45, -3.14, -2.34]"
"[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",0,0,5,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-11.57, -8.1, -5.01, -3.75]"
"[1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",0,0,5,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-8.88, -5.28, -4.27, -3.03]"
"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]",0,0,6,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-13.51, -8.93, -6.14, -4.43]"
"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",0,0,4,1,0,0,1,0,1,0.0,-21.2,"[2.48, 0.0, 2.01, 0.74]","[2.48, -0.42, 2.01, 0.74]"
"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",0,0,5,1,0,0,1,0,1,0.0,-8.92,"[0.0, 0.0, 0.14, 0.0]","[-2.14, -4.08, 0.14, -0.67]"
"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",0,0,5,1,0,0,1,0,1,0.0,-9.84,"[0.54, 0.0, 0.88, 0.06]","[0.54, -1.25, 0.88, 0.06]"
"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",0,0,6,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.09, -4.91, -1.0, -1.35]"
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",0,0,5,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-1.66, -2.2, -0.29, -0.57]"
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",0,0,6,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.29, -5.85, -2.16, -1.98]"
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",0,0,6,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-3.61, -3.02, -1.42, -1.25]"
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",0,0,7,1,0,0,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-8.23, -6.68, -3.29, -2.66]"
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0,0,3,1,0,0,1,1,0,0.0,-15.04,"[1.43, 0.0, 1.47, 0.28]","[1.43, -0.73, 1.47, 0.28]"
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",0,0,4,1,0,0,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-3.19, -4.39, -0.4, -1.12]"
"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",0,0,4,1,0,0,1,1,0,0.0,-7.52,"[0.0, 0.0, 0.34, 0.0]","[-0.51, -1.56, 0.34, -0.4]"
"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",0,0,5,1,0,0,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.14, -5.21, -1.53, -1.81]"
"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",0,0,4,1,0,0,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.71, -2.51, -0.82, -1.03]"
"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",0,0,5,1,0,0,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.34, -6.16, -2.69, -2.44]"
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",0,0,5,1,0,0,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.66, -3.33, -1.95, -1.71]"
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",0,0,6,1,0,0,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.28, -6.99, -3.83, -3.12]"
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",0,0,4,1,0,0,1,1,0,0.0,-38.61,"[6.71, 1.52, 4.33, 2.05]","[6.71, 1.52, 4.33, 2.05]"
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",0,0,5,1,0,0,1,1,0,0.0,-13.93,"[2.08, 0.0, 2.46, 0.65]","[2.08, -2.14, 2.46, 0.65]"
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0,0,5,1,0,0,1,1,0,0.0,-32.27,"[4.76, 0.69, 3.19, 1.37]","[4.76, 0.69, 3.19, 1.37]"
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",0,0,6,1,0,0,1,1,0,0.08,-2.38,"[0.14, 0.0, 1.32, 0.0]","[0.14, -2.96, 1.32, -0.04]"
"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",0,0,5,1,0,0,1,1,0,0.0,-22.0,"[2.56, 0.0, 2.03, 0.74]","[2.56, -0.25, 2.03, 0.74]"
"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",0,0,6,1,0,0,1,1,0,0.0,-8.76,"[0.0, 0.0, 0.16, 0.0]","[-2.06, -3.91, 0.16, -0.67]"
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0,0,6,1,0,0,1,1,0,0.0,-10.64,"[0.62, 0.0, 0.9, 0.06]","[0.62, -1.08, 0.9, 0.06]"
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0,0,7,1,0,0,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.01, -4.74, -0.97, -1.35]"
"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",0,0,4,1,0,0,1,1,1,0.22,-1.27,"[0.0, 0.0, 0.0, 1.6]","[-0.68, -2.02, -0.44, 1.6]"
"[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",0,0,5,1,0,0,1,1,1,0.0,-8.83,"[0.0, 0.0, 0.0, 0.19]","[-5.31, -5.68, -2.31, 0.19]"
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",0,0,5,1,0,0,1,1,1,0.01,-4.94,"[0.0, 0.0, 0.0, 0.91]","[-2.63, -2.85, -1.57, 0.91]"
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",0,0,6,1,0,0,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.25, -6.5, -3.44, -0.49]"
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",0,0,5,1,0,0,1,1,1,0.0,-8.33,"[0.0, 0.0, 0.0, 0.29]","[-4.83, -3.79, -2.73, 0.29]"
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",0,0,6,1,0,0,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.45, -7.45, -4.6, -1.12]"
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",0,0,6,1,0,0,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.77, -4.62, -3.86, -0.4]"
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",0,0,7,1,0,0,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-11.4, -8.28, -5.74, -1.8]"
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",0,0,5,1,0,0,1,1,1,0.0,-27.65,"[4.59, 0.23, 2.42, 3.37]","[4.59, 0.23, 2.42, 3.37]"
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",1,1,6,1,0,0,1,1,1,0.99,4.45,"[0.0, 0.0, 0.54, 1.96]","[-0.03, -3.42, 0.54, 1.96]"
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",0,0,6,1,0,0,1,1,1,0.0,-17.69,"[2.65, 0.0, 1.28, 2.69]","[2.65, -0.6, 1.28, 2.69]"
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",0,0,7,1,0,0,1,1,1,0.05,-2.97,"[0.0, 0.0, 0.0, 1.28]","[-1.98, -4.25, -0.59, 1.28]"
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",0,0,6,1,0,0,1,1,1,0.04,-3.23,"[0.45, 0.0, 0.12, 2.06]","[0.45, -1.54, 0.12, 2.06]"
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",0,0,7,1,0,0,1,1,1,0.0,-6.36,"[0.0, 0.0, 0.0, 0.65]","[-4.18, -5.2, -1.75, 0.65]"
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",0,0,7,1,0,0,1,1,1,0.08,-2.47,"[0.0, 0.0, 0.0, 1.37]","[-1.5, -2.37, -1.01, 1.37]"
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0,0,8,1,0,0,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.12, -6.03, -2.88, -0.03]"
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,2,1,0,1,0,0,0,0.0,-50.15,"[8.74, 2.65, 6.23, 0.63]","[8.74, 2.65, 6.23, 0.63]"
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0,0,3,1,0,1,0,0,0,0.0,-28.17,"[4.12, 0.0, 4.36, 0.0]","[4.12, -1.0, 4.36, -0.77]"
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0,0,3,1,0,1,0,0,0,0.0,-43.54,"[6.8, 1.82, 5.1, 0.0]","[6.8, 1.82, 5.1, -0.05]"
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",0,0,4,1,0,1,0,0,0,0.0,-13.14,"[2.17, 0.0, 3.23, 0.0]","[2.17, -1.83, 3.23, -1.45]"
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,0,3,1,0,1,0,0,0,0.0,-31.43,"[4.6, 0.88, 3.94, 0.0]","[4.6, 0.88, 3.94, -0.68]"
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1,1,4,1,0,1,0,0,0,0.99,4.37,"[0.0, 0.0, 2.07, 0.0]","[-0.03, -2.78, 2.07, -2.08]"
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",0,0,4,1,0,1,0,0,0,0.0,-21.41,"[2.65, 0.05, 2.8, 0.0]","[2.65, 0.05, 2.8, -1.36]"
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0,0,5,1,0,1,0,0,0,0.03,-3.43,"[0.0, 0.0, 0.93, 0.0]","[-1.97, -3.61, 0.93, -2.76]"
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",0,0,3,1,0,1,0,0,0,0.0,-69.31,"[14.02, 4.9, 9.08, 2.4]","[14.02, 4.9, 9.08, 2.4]"
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",0,0,4,1,0,1,0,0,0,0.0,-57.56,"[9.39, 1.25, 7.21, 1.0]","[9.39, 1.25, 7.21, 1.0]"
"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",0,0,4,1,0,1,0,0,0,0.0,-62.96,"[12.07, 4.07, 7.95, 1.72]","[12.07, 4.07, 7.95, 1.72]"
"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",0,0,5,1,0,1,0,0,0,0.0,-51.21,"[7.45, 0.42, 6.08, 0.32]","[7.45, 0.42, 6.08, 0.32]"
"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",0,0,4,1,0,1,0,0,0,0.0,-54.23,"[9.87, 3.13, 6.79, 1.09]","[9.87, 3.13, 6.79, 1.09]"
"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",0,0,5,1,0,1,0,0,0,0.0,-37.61,"[5.25, 0.0, 4.92, 0.0]","[5.25, -0.53, 4.92, -0.31]"
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",0,0,5,1,0,1,0,0,0,0.0,-47.88,"[7.93, 2.3, 5.66, 0.41]","[7.93, 2.3, 5.66, 0.41]"
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1]",0,0,6,1,0,1,0,0,0,0.0,-22.58,"[3.3, 0.0, 3.79, 0.0]","[3.3, -1.36, 3.79, -0.99]"
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,0,3,1,0,1,0,0,1,0.0,-39.18,"[6.63, 1.36, 4.32, 1.95]","[6.63, 1.36, 4.32, 1.95]"
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,0,4,1,0,1,0,0,1,0.0,-13.55,"[2.0, 0.0, 2.45, 0.55]","[2.0, -2.29, 2.45, 0.55]"
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0,0,4,1,0,1,0,0,1,0.0,-32.84,"[4.68, 0.54, 3.19, 1.27]","[4.68, 0.54, 3.19, 1.27]"
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",0,0,5,1,0,1,0,0,1,0.19,-1.46,"[0.06, 0.0, 1.32, 0.0]","[0.06, -3.12, 1.32, -0.14]"
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",0,0,4,1,0,1,0,0,1,0.0,-21.61,"[2.48, 0.0, 2.03, 0.64]","[2.48, -0.41, 2.03, 0.64]"
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",0,0,5,1,0,1,0,0,1,0.0,-8.79,"[0.0, 0.0, 0.16, 0.0]","[-2.14, -4.07, 0.16, -0.76]"
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",0,0,5,1,0,1,0,0,1,0.0,-10.02,"[0.54, 0.0, 0.89, 0.0]","[0.54, -1.24, 0.89, -0.04]"
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0,0,6,1,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.09, -4.9, -0.98, -1.45]"
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",0,0,4,1,0,1,0,0,1,0.0,-58.34,"[11.9, 3.61, 7.17, 3.72]","[11.9, 3.61, 7.17, 3.72]"
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",0,0,5,1,0,1,0,0,1,0.0,-46.34,"[7.28, 0.0, 5.3, 2.32]","[7.28, -0.04, 5.3, 2.32]"
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0,0,5,1,0,1,0,0,1,0.0,-51.99,"[9.96, 2.79, 6.04, 3.04]","[9.96, 2.79, 6.04, 3.04]"
